Category,Value
Type,Nomadic (diesel)
Daily Driving Distance,507.20267013663016
Annual Kilometers Driven,111584.58743005863
Public Fast Charging Ratio,1
Daily Range,2164.7759697758133
Daily Battery Capacity,800
Daily Time,7.3545454545454545
Charger Cost per km,0
Maintenance Cost per km,0.98
Driver Cost per km,4.9286215297853255
Road Tax per km,0.07746589559618232
Truck Financing Cost per km,0.7219030494782294
Battery Financing Cost per km,0.0
Total Cost per km,11.249940232254017
Total Cost per month,104609.99495240687
Total Cost per year,1255319.9394288824
TCO,6637715.879710056
TCO per km,8.497993741897611
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.06540273877299112
TCO_maintenance_frac,0.08878572274193477
TCO_driver_frac,0.4465216577994391
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.41850832387363757
TCO_electricity_frac,0.0
TCO_residual_frac,-0.01921844318800258
