Category,Value
Type,Nomadic (diesel)
Daily Driving Distance,506.85686169531834
Annual Kilometers Driven,111508.50957297004
Public Fast Charging Ratio,1
Daily Range,2164.7759697758133
Daily Battery Capacity,800
Daily Time,7.3136363636363635
Charger Cost per km,0
Maintenance Cost per km,0.9799999999999999
Driver Cost per km,4.904550353102108
Road Tax per km,0.07751874752073028
Truck Financing Cost per km,0.7223955754499273
Battery Financing Cost per km,0.0
Total Cost per km,11.226361581542497
Total Cost per month,104319.57065708788
Total Cost per year,1251834.8478850545
TCO,6618910.493629356
TCO per km,8.479699402028926
Battery Replacements,0.0
Battery Replacement Cost,0
TCO_financing_frac,0.06558855844143127
TCO_maintenance_frac,0.08897727153515488
TCO_driver_frac,0.4452994984957204
TCO_battery_frac,0.0
TCO_Charging_frac,0.0
TCO_diesel_frac,0.4194112253978338
TCO_electricity_frac,0.0
TCO_residual_frac,-0.019276553870140337
